x,y,vx,vy,Paddle.y
1040,315,15,-15,161
1055,300,15,-15,149
1070,285,15,-15,138
1085,270,15,-15,126
1100,255,15,-15,117
1115,240,15,-15,112
1130,225,15,-15,109
1145,210,15,-15,108
1160,195,15,-15,108
1160,195,-15,-15,108
1145,180,-15,-15,108
1130,165,-15,-15,108
1115,150,-15,-15,108
1100,135,-15,-15,108
1085,120,-15,-15,108
1070,105,-15,-15,108
1055,90,-15,-15,108
1040,75,-15,-15,108
1025,60,-15,-15,110
1010,45,-15,-15,118
1010,45,-15,15,131
995,60,-15,15,136
980,75,-15,15,138
965,90,-15,15,139
950,105,-15,15,139
935,120,-15,15,139
920,135,-15,15,140
905,150,-15,15,144
890,165,-15,15,149
875,180,-15,15,151
860,195,-15,15,158
845,210,-15,15,166
830,225,-15,15,182
815,240,-15,15,197
800,255,-15,15,209
785,270,-15,15,216
770,285,-15,15,223
755,300,-15,15,252
740,315,-15,15,279
725,330,-15,15,299
710,345,-15,15,315
695,360,-15,15,323
680,375,-15,15,329
665,390,-15,15,331
650,405,-15,15,331
635,420,-15,15,336
620,435,-15,15,340
605,450,-15,15,345
590,465,-15,15,347
575,480,-15,15,348
560,495,-15,15,348
545,510,-15,15,348
530,525,-15,15,348
515,540,-15,15,348
500,555,-15,15,348
500,555,-15,-15,348
485,540,-15,-15,348
470,525,-15,-15,348
455,510,-15,-15,348
440,495,-15,-15,348
425,480,-15,-15,348
410,465,-15,-15,348
395,450,-15,-15,348
380,435,-15,-15,348
365,420,-15,-15,348
350,405,-15,-15,348
335,390,-15,-15,348
320,375,-15,-15,348
305,360,-15,-15,348
290,345,-15,-15,348
275,330,-15,-15,348
260,315,-15,-15,348
245,300,-15,-15,348
230,285,-15,-15,348
215,270,-15,-15,348
200,255,-15,-15,348
185,240,-15,-15,348
170,225,-15,-15,348
155,210,-15,-15,348
140,195,-15,-15,348
125,180,-15,-15,348
110,165,-15,-15,348
95,150,-15,-15,348
80,135,-15,-15,348
65,120,-15,-15,348
50,105,-15,-15,348
35,90,-15,-15,348
35,90,15,-15,348
50,75,15,-15,348
65,60,15,-15,348
80,45,15,-15,348
80,45,15,15,348
95,60,15,15,348
110,75,15,15,348
125,90,15,15,348
140,105,15,15,348
155,120,15,15,348
170,135,15,15,348
185,150,15,15,348
200,165,15,15,348
215,180,15,15,348
230,195,15,15,348
245,210,15,15,348
260,225,15,15,348
275,240,15,15,348
290,255,15,15,348
305,270,15,15,348
320,285,15,15,348
335,300,15,15,348
350,315,15,15,348
365,330,15,15,348
380,345,15,15,348
395,360,15,15,348
410,375,15,15,348
425,390,15,15,348
440,405,15,15,348
455,420,15,15,348
470,435,15,15,348
485,450,15,15,348
500,465,15,15,348
515,480,15,15,348
530,495,15,15,348
545,510,15,15,348
560,525,15,15,348
575,540,15,15,348
590,555,15,15,348
590,555,15,-15,348
605,540,15,-15,348
620,525,15,-15,348
635,510,15,-15,348
650,495,15,-15,348
665,480,15,-15,348
680,465,15,-15,348
695,450,15,-15,348
710,435,15,-15,348
725,420,15,-15,348
740,405,15,-15,348
755,390,15,-15,348
770,375,15,-15,348
785,360,15,-15,348
800,345,15,-15,348
815,330,15,-15,348
830,315,15,-15,348
845,300,15,-15,348
860,285,15,-15,348
875,270,15,-15,348
890,255,15,-15,348
905,240,15,-15,348
920,225,15,-15,348
935,210,15,-15,348
950,195,15,-15,348
965,180,15,-15,348
980,165,15,-15,348
995,150,15,-15,337
1010,135,15,-15,306
1025,120,15,-15,253
1040,105,15,-15,206
1055,90,15,-15,193
1070,75,15,-15,178
1085,60,15,-15,154
1100,45,15,-15,113
1100,45,15,15,113
1115,60,15,15,113
1130,75,15,15,113
1145,90,15,15,113
1160,105,15,15,113
1160,105,-15,15,113
1145,120,-15,15,113
1130,135,-15,15,113
1115,150,-15,15,113
1100,165,-15,15,113
1085,180,-15,15,113
1070,195,-15,15,113
1055,210,-15,15,113
1040,225,-15,15,113
1025,240,-15,15,113
1010,255,-15,15,113
995,270,-15,15,113
980,285,-15,15,113
965,300,-15,15,113
950,315,-15,15,113
935,330,-15,15,113
920,345,-15,15,113
905,360,-15,15,113
890,375,-15,15,113
875,390,-15,15,113
860,405,-15,15,113
845,420,-15,15,113
830,435,-15,15,113
815,450,-15,15,113
800,465,-15,15,113
785,480,-15,15,113
770,495,-15,15,113
755,510,-15,15,103
740,525,-15,15,136
725,540,-15,15,163
710,555,-15,15,191
710,555,-15,-15,212
695,540,-15,-15,245
680,525,-15,-15,262
665,510,-15,-15,276
650,495,-15,-15,296
635,480,-15,-15,316
620,465,-15,-15,333
605,450,-15,-15,363
590,435,-15,-15,373
575,420,-15,-15,391
560,405,-15,-15,404
545,390,-15,-15,414
530,375,-15,-15,418
515,360,-15,-15,425
500,345,-15,-15,425
485,330,-15,-15,425
470,315,-15,-15,425
455,300,-15,-15,425
440,285,-15,-15,425
425,270,-15,-15,425
410,255,-15,-15,425
395,240,-15,-15,425
380,225,-15,-15,425
365,210,-15,-15,425
350,195,-15,-15,425
335,180,-15,-15,425
320,165,-15,-15,425
305,150,-15,-15,425
290,135,-15,-15,425
275,120,-15,-15,425
260,105,-15,-15,425
245,90,-15,-15,425
230,75,-15,-15,425
215,60,-15,-15,425
200,45,-15,-15,425
200,45,-15,15,425
185,60,-15,15,425
170,75,-15,15,425
155,90,-15,15,425
140,105,-15,15,425
125,120,-15,15,425
110,135,-15,15,425
95,150,-15,15,425
80,165,-15,15,425
65,180,-15,15,425
50,195,-15,15,425
35,210,-15,15,425
35,210,15,15,425
50,225,15,15,425
65,240,15,15,425
80,255,15,15,425
95,270,15,15,425
110,285,15,15,425
125,300,15,15,425
140,315,15,15,425
155,330,15,15,425
170,345,15,15,425
185,360,15,15,425
200,375,15,15,425
215,390,15,15,425
230,405,15,15,425
245,420,15,15,425
260,435,15,15,425
275,450,15,15,425
290,465,15,15,425
305,480,15,15,425
320,495,15,15,425
335,510,15,15,425
350,525,15,15,425
365,540,15,15,425
380,555,15,15,425
380,555,15,-15,425
395,540,15,-15,425
410,525,15,-15,425
425,510,15,-15,425
440,495,15,-15,425
455,480,15,-15,425
470,465,15,-15,425
485,450,15,-15,425
500,435,15,-15,425
515,420,15,-15,421
530,405,15,-15,418
545,390,15,-15,413
560,375,15,-15,402
575,360,15,-15,390
590,345,15,-15,384
605,330,15,-15,372
620,315,15,-15,353
635,300,15,-15,338
650,285,15,-15,325
665,270,15,-15,302
680,255,15,-15,274
695,240,15,-15,268
710,225,15,-15,266
725,210,15,-15,266
740,195,15,-15,266
755,180,15,-15,266
770,165,15,-15,266
785,150,15,-15,266
800,135,15,-15,266
815,120,15,-15,266
830,105,15,-15,266
845,90,15,-15,266
860,75,15,-15,266
875,60,15,-15,266
890,45,15,-15,266
890,45,15,15,266
905,60,15,15,266
920,75,15,15,263
935,90,15,15,259
950,105,15,15,256
965,120,15,15,253
980,135,15,15,247
995,150,15,15,242
1010,165,15,15,239
1025,180,15,15,236
1040,195,15,15,231
1055,210,15,15,229
1070,225,15,15,229
1085,240,15,15,229
1100,255,15,15,224
1115,270,15,15,216
1130,285,15,15,212
1145,300,15,15,210
1160,315,15,15,204
1175,330,15,15,198
1190,345,15,15,200
1205,360,15,15,209
1220,375,15,15,225
1235,390,15,15,281
1235,390,-15,15,354
1235,390,15,15,421
1235,390,-15,15,456
1235,390,15,15,493
1250,405,15,15,508
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,516
1250,405,15,15,516
1250,405,-15,15,453
1250,405,15,15,421
1250,405,-15,15,370
1250,405,15,15,349
1250,405,-15,15,330
1235,420,-15,15,310
1220,435,-15,15,286
1205,450,-15,15,267
1190,465,-15,15,264
1175,480,-15,15,262
1160,495,-15,15,262
1145,510,-15,15,262
1130,525,-15,15,262
1115,540,-15,15,262
1100,555,-15,15,262
1100,555,-15,-15,262
1085,540,-15,-15,262
1070,525,-15,-15,262
1055,510,-15,-15,262
1040,495,-15,-15,262
1025,480,-15,-15,262
1010,465,-15,-15,262
995,450,-15,-15,262
980,435,-15,-15,262
965,420,-15,-15,262
950,405,-15,-15,262
935,390,-15,-15,262
920,375,-15,-15,262
905,360,-15,-15,262
890,345,-15,-15,262
875,330,-15,-15,262
860,315,-15,-15,262
845,300,-15,-15,262
830,285,-15,-15,262
815,270,-15,-15,264
800,255,-15,-15,288
785,240,-15,-15,322
770,225,-15,-15,358
755,210,-15,-15,383
740,195,-15,-15,412
725,180,-15,-15,423
710,165,-15,-15,436
695,150,-15,-15,447
680,135,-15,-15,454
665,120,-15,-15,456
650,105,-15,-15,457
635,90,-15,-15,457
620,75,-15,-15,457
605,60,-15,-15,457
590,45,-15,-15,457
590,45,-15,15,457
575,60,-15,15,457
560,75,-15,15,457
545,90,-15,15,457
530,105,-15,15,457
515,120,-15,15,457
500,135,-15,15,457
485,150,-15,15,457
470,165,-15,15,457
455,180,-15,15,457
440,195,-15,15,457
425,210,-15,15,457
410,225,-15,15,457
395,240,-15,15,457
380,255,-15,15,457
365,270,-15,15,457
350,285,-15,15,457
335,300,-15,15,457
320,315,-15,15,457
305,330,-15,15,457
290,345,-15,15,457
275,360,-15,15,457
260,375,-15,15,457
245,390,-15,15,457
230,405,-15,15,457
215,420,-15,15,457
200,435,-15,15,457
185,450,-15,15,457
170,465,-15,15,457
155,480,-15,15,457
140,495,-15,15,457
125,510,-15,15,457
110,525,-15,15,457
95,540,-15,15,457
80,555,-15,15,457
80,555,-15,-15,457
65,540,-15,-15,457
50,525,-15,-15,457
35,510,-15,-15,457
35,510,15,-15,457
50,495,15,-15,457
65,480,15,-15,457
80,465,15,-15,457
95,450,15,-15,457
110,435,15,-15,457
125,420,15,-15,457
140,405,15,-15,457
155,390,15,-15,457
170,375,15,-15,457
185,360,15,-15,457
200,345,15,-15,457
215,330,15,-15,457
230,315,15,-15,457
245,300,15,-15,457
260,285,15,-15,457
275,270,15,-15,457
290,255,15,-15,457
305,240,15,-15,457
320,225,15,-15,457
335,210,15,-15,457
350,195,15,-15,456
365,180,15,-15,456
380,165,15,-15,456
395,150,15,-15,456
410,135,15,-15,456
425,120,15,-15,456
440,105,15,-15,456
455,90,15,-15,456
470,75,15,-15,456
485,60,15,-15,456
500,45,15,-15,456
500,45,15,15,456
515,60,15,15,454
530,75,15,15,453
545,90,15,15,452
560,105,15,15,451
575,120,15,15,450
590,135,15,15,450
605,150,15,15,450
620,165,15,15,450
635,180,15,15,450
650,195,15,15,450
665,210,15,15,450
680,225,15,15,450
695,240,15,15,453
710,255,15,15,460
725,270,15,15,488
740,285,15,15,507
755,300,15,15,520
770,315,15,15,520
785,330,15,15,520
800,345,15,15,520
815,360,15,15,520
830,375,15,15,520
845,390,15,15,520
860,405,15,15,520
875,420,15,15,520
890,435,15,15,520
905,450,15,15,520
920,465,15,15,520
935,480,15,15,520
950,495,15,15,520
965,510,15,15,520
980,525,15,15,520
995,540,15,15,520
1010,555,15,15,514
1010,555,15,-15,501
1025,540,15,-15,481
1040,525,15,-15,465
1055,510,15,-15,454
1070,495,15,-15,448
1085,480,15,-15,444
1100,465,15,-15,441
1115,450,15,-15,438
1130,435,15,-15,435
1145,420,15,-15,434
1160,405,15,-15,433
1160,405,-15,-15,433
1145,390,-15,-15,433
1130,375,-15,-15,433
1115,360,-15,-15,433
1100,345,-15,-15,433
1085,330,-15,-15,433
1070,315,-15,-15,432
1055,300,-15,-15,429
1040,285,-15,-15,428
1025,270,-15,-15,428
1010,255,-15,-15,428
995,240,-15,-15,428
980,225,-15,-15,428
965,210,-15,-15,428
950,195,-15,-15,428
935,180,-15,-15,428
920,165,-15,-15,428
905,150,-15,-15,428
890,135,-15,-15,428
875,120,-15,-15,428
860,105,-15,-15,428
845,90,-15,-15,428
830,75,-15,-15,428
815,60,-15,-15,428
800,45,-15,-15,428
800,45,-15,15,428
785,60,-15,15,428
770,75,-15,15,428
755,90,-15,15,428
740,105,-15,15,429
725,120,-15,15,429
710,135,-15,15,429
695,150,-15,15,429
680,165,-15,15,429
665,180,-15,15,429
650,195,-15,15,429
635,210,-15,15,429
620,225,-15,15,429
605,240,-15,15,429
590,255,-15,15,429
575,270,-15,15,429
560,285,-15,15,429
545,300,-15,15,429
530,315,-15,15,429
515,330,-15,15,429
500,345,-15,15,429
485,360,-15,15,429
470,375,-15,15,429
455,390,-15,15,429
440,405,-15,15,429
425,420,-15,15,429
410,435,-15,15,429
395,450,-15,15,429
380,465,-15,15,429
365,480,-15,15,429
350,495,-15,15,429
335,510,-15,15,429
320,525,-15,15,429
305,540,-15,15,429
290,555,-15,15,429
290,555,-15,-15,429
275,540,-15,-15,429
260,525,-15,-15,429
245,510,-15,-15,429
230,495,-15,-15,429
215,480,-15,-15,429
200,465,-15,-15,429
185,450,-15,-15,429
170,435,-15,-15,429
155,420,-15,-15,429
140,405,-15,-15,429
125,390,-15,-15,429
110,375,-15,-15,429
95,360,-15,-15,429
80,345,-15,-15,429
65,330,-15,-15,429
50,315,-15,-15,429
35,300,-15,-15,429
35,300,15,-15,429
50,285,15,-15,429
65,270,15,-15,429
80,255,15,-15,429
95,240,15,-15,429
110,225,15,-15,429
125,210,15,-15,430
140,195,15,-15,430
155,180,15,-15,430
170,165,15,-15,430
185,150,15,-15,430
200,135,15,-15,430
215,120,15,-15,430
230,105,15,-15,430
245,90,15,-15,430
260,75,15,-15,430
275,60,15,-15,430
290,45,15,-15,430
290,45,15,15,430
305,60,15,15,430
320,75,15,15,430
335,90,15,15,430
350,105,15,15,430
365,120,15,15,430
380,135,15,15,430
395,150,15,15,430
410,165,15,15,430
425,180,15,15,430
440,195,15,15,431
455,210,15,15,431
470,225,15,15,431
485,240,15,15,431
500,255,15,15,431
515,270,15,15,432
530,285,15,15,433
545,300,15,15,435
560,315,15,15,435
575,330,15,15,435
590,345,15,15,438
605,360,15,15,443
620,375,15,15,454
635,390,15,15,462
650,405,15,15,470
665,420,15,15,476
680,435,15,15,481
695,450,15,15,488
710,465,15,15,490
725,480,15,15,491
740,495,15,15,491
755,510,15,15,491
770,525,15,15,491
785,540,15,15,492
800,555,15,15,492
800,555,15,-15,495
815,540,15,-15,496
830,525,15,-15,496
845,510,15,-15,496
860,495,15,-15,496
875,480,15,-15,499
890,465,15,-15,499
905,450,15,-15,500
920,435,15,-15,500
935,420,15,-15,500
950,405,15,-15,500
965,390,15,-15,499
980,375,15,-15,490
995,360,15,-15,474
1010,345,15,-15,437
1025,330,15,-15,410
1040,315,15,-15,370
1055,300,15,-15,326
1070,285,15,-15,303
1085,270,15,-15,282
1100,255,15,-15,256
1115,240,15,-15,238
1130,225,15,-15,227
1145,210,15,-15,223
1160,195,15,-15,223
1160,195,-15,-15,223
1145,180,-15,-15,223
1130,165,-15,-15,223
1115,150,-15,-15,223
1100,135,-15,-15,223
1085,120,-15,-15,223
1070,105,-15,-15,223
1055,90,-15,-15,223
1040,75,-15,-15,223
1025,60,-15,-15,223
1010,45,-15,-15,223
1010,45,-15,15,223
995,60,-15,15,223
980,75,-15,15,223
965,90,-15,15,223
950,105,-15,15,223
935,120,-15,15,223
920,135,-15,15,223
905,150,-15,15,223
890,165,-15,15,223
875,180,-15,15,223
860,195,-15,15,223
845,210,-15,15,223
830,225,-15,15,223
815,240,-15,15,223
800,255,-15,15,223
785,270,-15,15,223
770,285,-15,15,223
755,300,-15,15,223
740,315,-15,15,223
725,330,-15,15,223
710,345,-15,15,223
695,360,-15,15,223
680,375,-15,15,223
665,390,-15,15,223
650,405,-15,15,223
635,420,-15,15,223
620,435,-15,15,223
605,450,-15,15,223
590,465,-15,15,223
575,480,-15,15,223
560,495,-15,15,223
545,510,-15,15,223
530,525,-15,15,223
515,540,-15,15,223
500,555,-15,15,223
500,555,-15,-15,223
485,540,-15,-15,223
470,525,-15,-15,223
455,510,-15,-15,223
440,495,-15,-15,223
425,480,-15,-15,223
410,465,-15,-15,223
395,450,-15,-15,223
380,435,-15,-15,223
365,420,-15,-15,223
350,405,-15,-15,223
335,390,-15,-15,223
320,375,-15,-15,223
305,360,-15,-15,223
290,345,-15,-15,223
275,330,-15,-15,223
260,315,-15,-15,223
245,300,-15,-15,223
230,285,-15,-15,223
215,270,-15,-15,223
200,255,-15,-15,223
185,240,-15,-15,223
170,225,-15,-15,223
155,210,-15,-15,223
140,195,-15,-15,223
125,180,-15,-15,223
110,165,-15,-15,223
95,150,-15,-15,223
80,135,-15,-15,223
65,120,-15,-15,223
50,105,-15,-15,223
35,90,-15,-15,223
35,90,15,-15,223
50,75,15,-15,223
65,60,15,-15,223
80,45,15,-15,223
80,45,15,15,223
95,60,15,15,223
110,75,15,15,223
125,90,15,15,223
140,105,15,15,223
155,120,15,15,223
170,135,15,15,223
185,150,15,15,223
200,165,15,15,223
215,180,15,15,223
230,195,15,15,223
245,210,15,15,223
260,225,15,15,223
275,240,15,15,223
290,255,15,15,223
305,270,15,15,223
320,285,15,15,223
335,300,15,15,223
350,315,15,15,223
365,330,15,15,223
380,345,15,15,223
395,360,15,15,223
410,375,15,15,223
425,390,15,15,223
440,405,15,15,223
455,420,15,15,223
470,435,15,15,223
485,450,15,15,223
500,465,15,15,223
515,480,15,15,223
530,495,15,15,223
545,510,15,15,223
560,525,15,15,223
575,540,15,15,223
590,555,15,15,223
590,555,15,-15,238
605,540,15,-15,259
620,525,15,-15,284
635,510,15,-15,310
650,495,15,-15,333
665,480,15,-15,344
680,465,15,-15,352
695,450,15,-15,356
710,435,15,-15,359
725,420,15,-15,362
740,405,15,-15,363
755,390,15,-15,364
770,375,15,-15,365
785,360,15,-15,367
800,345,15,-15,368
815,330,15,-15,369
830,315,15,-15,369
845,300,15,-15,369
860,285,15,-15,369
875,270,15,-15,369
890,255,15,-15,359
905,240,15,-15,322
920,225,15,-15,254
935,210,15,-15,218
950,195,15,-15,205
965,180,15,-15,201
980,165,15,-15,186
995,150,15,-15,173
1010,135,15,-15,166
1025,120,15,-15,159
1040,105,15,-15,146
1055,90,15,-15,143
1070,75,15,-15,141
1085,60,15,-15,141
1100,45,15,-15,141
1100,45,15,15,141
1115,60,15,15,141
1130,75,15,15,141
1145,90,15,15,141
1160,105,15,15,141
1160,105,-15,15,141
1145,120,-15,15,141
1130,135,-15,15,141
1115,150,-15,15,141
1100,165,-15,15,141
1085,180,-15,15,141
1070,195,-15,15,141
1055,210,-15,15,141
1040,225,-15,15,141
1025,240,-15,15,141
1010,255,-15,15,141
995,270,-15,15,141
980,285,-15,15,141
965,300,-15,15,141
950,315,-15,15,141
935,330,-15,15,141
920,345,-15,15,141
905,360,-15,15,141
890,375,-15,15,141
875,390,-15,15,141
860,405,-15,15,141
845,420,-15,15,141
830,435,-15,15,141
815,450,-15,15,141
800,465,-15,15,141
785,480,-15,15,141
770,495,-15,15,141
755,510,-15,15,141
740,525,-15,15,141
725,540,-15,15,141
710,555,-15,15,141
710,555,-15,-15,141
695,540,-15,-15,141
680,525,-15,-15,141
665,510,-15,-15,141
650,495,-15,-15,141
635,480,-15,-15,141
620,465,-15,-15,141
605,450,-15,-15,141
590,435,-15,-15,141
575,420,-15,-15,141
560,405,-15,-15,141
545,390,-15,-15,141
530,375,-15,-15,141
515,360,-15,-15,141
500,345,-15,-15,141
485,330,-15,-15,141
470,315,-15,-15,142
455,300,-15,-15,142
440,285,-15,-15,142
425,270,-15,-15,142
410,255,-15,-15,142
395,240,-15,-15,142
380,225,-15,-15,142
365,210,-15,-15,142
350,195,-15,-15,142
335,180,-15,-15,143
320,165,-15,-15,144
305,150,-15,-15,147
290,135,-15,-15,150
275,120,-15,-15,158
260,105,-15,-15,170
245,90,-15,-15,245
230,75,-15,-15,292
215,60,-15,-15,307
200,45,-15,-15,311
200,45,-15,15,316
185,60,-15,15,326
170,75,-15,15,343
155,90,-15,15,351
140,105,-15,15,359
125,120,-15,15,369
110,135,-15,15,378
95,150,-15,15,386
80,165,-15,15,388
65,180,-15,15,388
50,195,-15,15,388
35,210,-15,15,388
35,210,15,15,388
50,225,15,15,388
65,240,15,15,388
80,255,15,15,388
95,270,15,15,388
110,285,15,15,388
125,300,15,15,388
140,315,15,15,388
155,330,15,15,388
170,345,15,15,388
185,360,15,15,388
200,375,15,15,388
215,390,15,15,388
230,405,15,15,388
245,420,15,15,388
260,435,15,15,388
275,450,15,15,388
290,465,15,15,388
305,480,15,15,388
320,495,15,15,388
335,510,15,15,388
350,525,15,15,388
365,540,15,15,388
380,555,15,15,388
380,555,15,-15,388
395,540,15,-15,388
410,525,15,-15,388
425,510,15,-15,388
440,495,15,-15,388
455,480,15,-15,388
470,465,15,-15,388
485,450,15,-15,388
500,435,15,-15,388
515,420,15,-15,388
530,405,15,-15,388
545,390,15,-15,388
560,375,15,-15,388
575,360,15,-15,388
590,345,15,-15,388
605,330,15,-15,388
620,315,15,-15,388
635,300,15,-15,388
650,285,15,-15,388
665,270,15,-15,388
680,255,15,-15,388
695,240,15,-15,388
710,225,15,-15,388
725,210,15,-15,388
740,195,15,-15,370
755,180,15,-15,347
770,165,15,-15,318
785,150,15,-15,297
800,135,15,-15,267
815,120,15,-15,246
830,105,15,-15,236
845,90,15,-15,230
860,75,15,-15,226
875,60,15,-15,224
890,45,15,-15,224
890,45,15,15,224
905,60,15,15,224
920,75,15,15,224
935,90,15,15,224
950,105,15,15,224
965,120,15,15,217
980,135,15,15,213
995,150,15,15,211
1010,165,15,15,207
1025,180,15,15,201
1040,195,15,15,196
1055,210,15,15,193
1070,225,15,15,192
1085,240,15,15,192
1100,255,15,15,192
1115,270,15,15,192
1130,285,15,15,198
1145,300,15,15,219
1160,315,15,15,277
1160,315,-15,15,371
1145,330,-15,15,433
1130,345,-15,15,461
1115,360,-15,15,481
1100,375,-15,15,491
1085,390,-15,15,493
1070,405,-15,15,493
1055,420,-15,15,494
1040,435,-15,15,494
1025,450,-15,15,494
1010,465,-15,15,494
995,480,-15,15,494
980,495,-15,15,494
965,510,-15,15,494
950,525,-15,15,494
935,540,-15,15,494
920,555,-15,15,494
920,555,-15,-15,494
905,540,-15,-15,494
890,525,-15,-15,494
875,510,-15,-15,494
860,495,-15,-15,494
845,480,-15,-15,494
830,465,-15,-15,494
815,450,-15,-15,494
800,435,-15,-15,494
785,420,-15,-15,493
770,405,-15,-15,493
755,390,-15,-15,493
740,375,-15,-15,493
725,360,-15,-15,493
710,345,-15,-15,493
695,330,-15,-15,493
680,315,-15,-15,493
665,300,-15,-15,493
650,285,-15,-15,493
635,270,-15,-15,493
620,255,-15,-15,493
605,240,-15,-15,493
590,225,-15,-15,493
575,210,-15,-15,493
560,195,-15,-15,493
545,180,-15,-15,493
530,165,-15,-15,493
515,150,-15,-15,493
500,135,-15,-15,493
485,120,-15,-15,493
470,105,-15,-15,493
455,90,-15,-15,493
440,75,-15,-15,493
425,60,-15,-15,493
410,45,-15,-15,493
410,45,-15,15,493
395,60,-15,15,493
380,75,-15,15,493
365,90,-15,15,493
350,105,-15,15,493
335,120,-15,15,493
320,135,-15,15,493
305,150,-15,15,493
290,165,-15,15,493
275,180,-15,15,493
260,195,-15,15,493
245,210,-15,15,493
230,225,-15,15,493
215,240,-15,15,493
200,255,-15,15,493
185,270,-15,15,493
170,285,-15,15,493
155,300,-15,15,493
140,315,-15,15,493
125,330,-15,15,493
110,345,-15,15,493
95,360,-15,15,493
80,375,-15,15,493
65,390,-15,15,493
50,405,-15,15,493
35,420,-15,15,493
35,420,15,15,493
50,435,15,15,493
65,450,15,15,493
80,465,15,15,493
95,480,15,15,493
110,495,15,15,493
125,510,15,15,493
140,525,15,15,493
155,540,15,15,493
170,555,15,15,493
170,555,15,-15,493
185,540,15,-15,493
200,525,15,-15,493
215,510,15,-15,493
230,495,15,-15,493
245,480,15,-15,493
260,465,15,-15,493
275,450,15,-15,493
290,435,15,-15,493
305,420,15,-15,493
320,405,15,-15,493
335,390,15,-15,493
350,375,15,-15,493
365,360,15,-15,493
380,345,15,-15,493
395,330,15,-15,493
410,315,15,-15,493
425,300,15,-15,493
440,285,15,-15,493
455,270,15,-15,493
470,255,15,-15,493
485,240,15,-15,493
500,225,15,-15,492
515,210,15,-15,489
530,195,15,-15,484
545,180,15,-15,451
560,165,15,-15,421
575,150,15,-15,393
590,135,15,-15,379
605,120,15,-15,345
620,105,15,-15,324
635,90,15,-15,319
650,75,15,-15,319
665,60,15,-15,319
680,45,15,-15,319
680,45,15,15,319
695,60,15,15,319
710,75,15,15,319
725,90,15,15,319
740,105,15,15,319
755,120,15,15,319
770,135,15,15,319
785,150,15,15,319
800,165,15,15,319
815,180,15,15,306
830,195,15,15,275
845,210,15,15,251
860,225,15,15,243
875,240,15,15,242
890,255,15,15,242
905,270,15,15,242
920,285,15,15,243
935,300,15,15,265
950,315,15,15,314
965,330,15,15,389
980,345,15,15,424
995,360,15,15,438
1010,375,15,15,455
1025,390,15,15,469
1040,405,15,15,475
1055,420,15,15,478
1070,435,15,15,479
1085,450,15,15,480
1100,465,15,15,480
1115,480,15,15,480
1130,495,15,15,480
1145,510,15,15,480
1160,525,15,15,480
1160,525,-15,15,479
1145,540,-15,15,479
1130,555,-15,15,479
1130,555,-15,-15,479
1115,540,-15,-15,479
1100,525,-15,-15,479
1085,510,-15,-15,479
1070,495,-15,-15,479
1055,480,-15,-15,479
1040,465,-15,-15,479
1025,450,-15,-15,479
1010,435,-15,-15,479
995,420,-15,-15,479
980,405,-15,-15,479
965,390,-15,-15,479
950,375,-15,-15,479
935,360,-15,-15,479
920,345,-15,-15,479
905,330,-15,-15,479
890,315,-15,-15,479
875,300,-15,-15,479
860,285,-15,-15,479
845,270,-15,-15,479
830,255,-15,-15,479
815,240,-15,-15,479
800,225,-15,-15,479
785,210,-15,-15,479
770,195,-15,-15,479
755,180,-15,-15,479
740,165,-15,-15,479
725,150,-15,-15,479
710,135,-15,-15,479
695,120,-15,-15,479
680,105,-15,-15,479
665,90,-15,-15,479
650,75,-15,-15,479
635,60,-15,-15,479
620,45,-15,-15,479
620,45,-15,15,479
605,60,-15,15,479
590,75,-15,15,479
575,90,-15,15,479
560,105,-15,15,479
545,120,-15,15,479
530,135,-15,15,479
515,150,-15,15,479
500,165,-15,15,479
485,180,-15,15,479
470,195,-15,15,479
455,210,-15,15,479
440,225,-15,15,479
425,240,-15,15,479
410,255,-15,15,479
395,270,-15,15,479
380,285,-15,15,479
365,300,-15,15,479
350,315,-15,15,479
335,330,-15,15,479
320,345,-15,15,479
305,360,-15,15,479
290,375,-15,15,479
275,390,-15,15,479
260,405,-15,15,479
245,420,-15,15,479
230,435,-15,15,479
215,450,-15,15,479
200,465,-15,15,479
185,480,-15,15,479
170,495,-15,15,479
155,510,-15,15,479
140,525,-15,15,479
125,540,-15,15,479
110,555,-15,15,479
110,555,-15,-15,479
95,540,-15,-15,479
80,525,-15,-15,479
65,510,-15,-15,479
50,495,-15,-15,479
35,480,-15,-15,479
35,480,15,-15,479
50,465,15,-15,479
65,450,15,-15,479
80,435,15,-15,479
95,420,15,-15,479
